Kind,Name,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclMethod,CountDeclMethodAll,CountLineCode,CountLineComment,MaxInheritanceTree
Public Method,"""org.languagetool.rules.patterns.Unifier.isUnified""",,,,,,4,0,
Public Method,"""org.languagetool.rules.patterns.Unifier.reset""",,,,,,13,3,
Public Method,"""org.languagetool.rules.patterns.Unifier.startNextToken""",,,,,,22,4,
Public Method,"""org.languagetool.rules.patterns.Unifier.startUnify""",,,,,,7,3,
File,"""languagetool-3.3/languagetool-language-modules/eo/src/test/java/org/languagetool/tagging/eo/EsperantoTaggerTest.java""",,,,2,,22,18,
Public Class,"""org.languagetool.tagging.eo.EsperantoTaggerTest""",1,3,0,2,2,17,0,2
Public Method,"""org.languagetool.tagging.eo.EsperantoTaggerTest.setUp""",,,,,,4,0,
Public Method,"""org.languagetool.tagging.eo.EsperantoTaggerTest.testTagger""",,,,,,8,0,
File,"""languagetool-3.3/languagetool-client-example/src/main/java/org/languagetool/clientexample/Example.java""",,,,1,,25,21,
Package,"""org.languagetool.clientexample""",,,,1,,25,21,
Public Class,"""org.languagetool.clientexample.Example""",1,4,0,1,1,18,3,1
Public Static Method,"""org.languagetool.clientexample.Example.main""",,,,,,16,0,
File,"""languagetool-3.3/languagetool-dev/src/test/java/org/languagetool/dev/bigdata/ContextBuilderTest.java""",,,,2,,28,22,
Public Class,"""org.languagetool.dev.bigdata.ContextBuilderTest""",1,4,0,2,2,18,4,1
Private Method,"""org.languagetool.dev.bigdata.ContextBuilderTest.check""",,,,,,5,0,
Public Method,"""org.languagetool.dev.bigdata.ContextBuilderTest.testGetContext""",,,,,,9,4,
File,"""languagetool-3.3/languagetool-language-modules/de/src/main/java/org/languagetool/rules/de/SubjectVerbAgreementRule.java""",,,,21,,241,46,
Public Class,"""org.languagetool.rules.de.SubjectVerbAgreementRule""",1,11,0,20,47,224,28,3
Private Static Class,"""org.languagetool.rules.de.SubjectVerbAgreementRule.SingularPluralPair""",1,0,0,1,1,8,0,1
Constructor,"""org.languagetool.rules.de.SubjectVerbAgreementRule.SingularPluralPair.SingularPluralPair""",,,,,,4,0,
Public Constructor,"""org.languagetool.rules.de.SubjectVerbAgreementRule.SubjectVerbAgreementRule""",,,,,,11,0,
Private Method,"""org.languagetool.rules.de.SubjectVerbAgreementRule.containsOnlyInfinitivesToTheLeft""",,,,,,15,0,
Private Method,"""org.languagetool.rules.de.SubjectVerbAgreementRule.containsRegexToTheLeft""",,,,,,10,0,
Public Method,"""org.languagetool.rules.de.SubjectVerbAgreementRule.getAntiPatterns""",,,,,,3,0,
Public Method,"""org.languagetool.rules.de.SubjectVerbAgreementRule.getDescription""",,,,,,3,0,
Public Method,"""org.languagetool.rules.de.SubjectVerbAgreementRule.getId""",,,,,,3,0,
Private Method,"""org.languagetool.rules.de.SubjectVerbAgreementRule.getPluralFor""",,,,,,8,0,
Private Method,"""org.languagetool.rules.de.SubjectVerbAgreementRule.getPluralMatchOrNull""",,,,,,19,1,
Private Method,"""org.languagetool.rules.de.SubjectVerbAgreementRule.getSingularFor""",,,,,,8,0,
Private Method,"""org.languagetool.rules.de.SubjectVerbAgreementRule.getSingularMatchOrNull""",,,,,,25,2,
Public Method,"""org.languagetool.rules.de.SubjectVerbAgreementRule.getUrl""",,,,,,7,1,
Private Method,"""org.languagetool.rules.de.SubjectVerbAgreementRule.hasQuestionPronounToTheLeft""",,,,,,9,0,
Private Method,"""org.languagetool.rules.de.SubjectVerbAgreementRule.hasUnknownTokenAt""",,,,,,11,0,
Private Method,"""org.languagetool.rules.de.SubjectVerbAgreementRule.hasUnknownTokenToTheLeft""",,,,,,3,0,
Private Method,"""org.languagetool.rules.de.SubjectVerbAgreementRule.hasUnknownTokenToTheRight""",,,,,,3,0,
Private Method,"""org.languagetool.rules.de.SubjectVerbAgreementRule.isCurrency""",,,,,,3,0,
Method,"""org.languagetool.rules.de.SubjectVerbAgreementRule.isFollowedByNominativePlural""",,,,,,11,1,
Public Method,"""org.languagetool.rules.de.SubjectVerbAgreementRule.match""",,,,,,20,3,
Method,"""org.languagetool.rules.de.SubjectVerbAgreementRule.prevChunkIsNominative""",,,,,,14,0,
Public Method,"""org.languagetool.rules.de.SubjectVerbAgreementRule.reset""",,,,,,1,0,
File,"""languagetool-3.3/languagetool-language-modules/it/src/main/java/org/languagetool/rules/it/MorfologikItalianSpellerRule.java""",,,,3,,20,18,
Public Class,"""org.languagetool.rules.it.MorfologikItalianSpellerRule""",1,1,0,3,73,15,0,4
Public Constructor,"""org.languagetool.rules.it.MorfologikItalianSpellerRule.MorfologikItalianSpellerRule""",,,,,,4,0,
Public Method,"""org.languagetool.rules.it.MorfologikItalianSpellerRule.getFileName""",,,,,,3,0,
Public Method,"""org.languagetool.rules.it.MorfologikItalianSpellerRule.getId""",,,,,,3,0,
File,"""languagetool-3.3/languagetool-core/src/main/java/org/languagetool/language/LanguageBuilder.java""",,,,34,,187,32,
Public Class,"""org.languagetool.language.LanguageBuilder""",1,4,0,3,3,172,14,1
Static Class,"""org.languagetool.language.LanguageBuilder.ExtendedLanguage""",1,8,0,23,61,103,0,2
Constructor,"""org.languagetool.language.LanguageBuilder.ExtendedLanguage.ExtendedLanguage""",,,,,,5,0,
Public Method,"""org.languagetool.language.LanguageBuilder.ExtendedLanguage.getChunker""",,,,,,3,0,
Public Method,"""org.languagetool.language.LanguageBuilder.ExtendedLanguage.getCountries""",,,,,,3,0,
Public Method,"""org.languagetool.language.LanguageBuilder.ExtendedLanguage.getDefaultDisabledRulesForVariant""",,,,,,3,0,
Public Method,"""org.languagetool.language.LanguageBuilder.ExtendedLanguage.getDefaultEnabledRulesForVariant""",,,,,,3,0,
Public Method,"""org.languagetool.language.LanguageBuilder.ExtendedLanguage.getDefaultLanguageVariant""",,,,,,3,0,
Public Method,"""org.languagetool.language.LanguageBuilder.ExtendedLanguage.getDisambiguator""",,,,,,3,0,
Public Method,"""org.languagetool.language.LanguageBuilder.ExtendedLanguage.getLanguageModel""",,,,,,3,0,
Public Method,"""org.languagetool.language.LanguageBuilder.ExtendedLanguage.getLocale""",,,,,,3,0,
Public Method,"""org.languagetool.language.LanguageBuilder.ExtendedLanguage.getLocaleWithCountryAndVariant""",,,,,,3,0,
Public Method,"""org.languagetool.language.LanguageBuilder.ExtendedLanguage.getMaintainers""",,,,,,3,0,
Public Method,"""org.languagetool.language.LanguageBuilder.ExtendedLanguage.getName""",,,,,,3,0,
Public Method,"""org.languagetool.language.LanguageBuilder.ExtendedLanguage.getPostDisambiguationChunker""",,,,,,3,0,
Public Method,"""org.languagetool.language.LanguageBuilder.ExtendedLanguage.getRelevantLanguageModelRules""",,,,,,3,0,
Public Method,"""org.languagetool.language.LanguageBuilder.ExtendedLanguage.getRelevantRules""",,,,,,3,0,
Public Method,"""org.languagetool.language.LanguageBuilder.ExtendedLanguage.getRuleFileNames""",,,,,,6,0,
Public Method,"""org.languagetool.language.LanguageBuilder.ExtendedLanguage.getSentenceTokenizer""",,,,,,3,0,
Public Method,"""org.languagetool.language.LanguageBuilder.ExtendedLanguage.getShortName""",,,,,,3,0,
Public Method,"""org.languagetool.language.LanguageBuilder.ExtendedLanguage.getSynthesizer""",,,,,,3,0,
Public Method,"""org.languagetool.language.LanguageBuilder.ExtendedLanguage.getTagger""",,,,,,3,0,
Public Method,"""org.languagetool.language.LanguageBuilder.ExtendedLanguage.getVariant""",,,,,,3,0,
Public Method,"""org.languagetool.language.LanguageBuilder.ExtendedLanguage.getWordTokenizer""",,,,,,3,0,
Public Method,"""org.languagetool.language.LanguageBuilder.ExtendedLanguage.isExternal""",,,,,,3,0,
Private Constructor,"""org.languagetool.language.LanguageBuilder.LanguageBuilder""",,,,,,2,0,
Public Static Method,"""org.languagetool.language.LanguageBuilder.makeAdditionalLanguage""",,,,,,3,0,
Private Static Method,"""org.languagetool.language.LanguageBuilder.makeLanguage""",,,,,,62,11,
Class,"""org.languagetool.language.LanguageBuilder.makeLanguage.(Anon_1)""",2,2,0,8,8,41,2,1
Public Method,"""org.languagetool.language.LanguageBuilder.makeLanguage.(Anon_1).getCountries""",,,,,,6,1,
Public Method,"""org.languagetool.language.LanguageBuilder.makeLanguage.(Anon_1).getLocale""",,,,,,3,0,
Public Method,"""org.languagetool.language.LanguageBuilder.makeLanguage.(Anon_1).getMaintainers""",,,,,,3,0,
Public Method,"""org.languagetool.language.LanguageBuilder.makeLanguage.(Anon_1).getName""",,,,,,3,0,
Public Method,"""org.languagetool.language.LanguageBuilder.makeLanguage.(Anon_1).getRelevantRules""",,,,,,3,0,
Public Method,"""org.languagetool.language.LanguageBuilder.makeLanguage.(Anon_1).getRuleFileNames""",,,,,,5,0,
Public Method,"""org.languagetool.language.LanguageBuilder.makeLanguage.(Anon_1).getShortName""",,,,,,6,1,
Public Method,"""org.languagetool.language.LanguageBuilder.makeLanguage.(Anon_1).isExternal""",,,,,,3,0,
File,"""languagetool-3.3/languagetool-language-modules/es/src/test/java/org/languagetool/rules/es/MorfologikSpanishSpellerRuleTest.java""",,,,1,,22,18,
Public Class,"""org.languagetool.rules.es.MorfologikSpanishSpellerRuleTest""",1,6,0,1,1,14,0,1
Public Method,"""org.languagetool.rules.es.MorfologikSpanishSpellerRuleTest.testMorfologikSpeller""",,,,,,11,0,
File,"""languagetool-3.3/languagetool-wikipedia/src/test/java/org/languagetool/dev/wikipedia/SuggestionReplacerTest.java""",,,,14,,154,22,
Public Class,"""org.languagetool.dev.wikipedia.SuggestionReplacerTest""",1,11,0,13,13,137,4,2
Private Method,"""org.languagetool.dev.wikipedia.SuggestionReplacerTest.applySuggestion""",,,,,,9,0,
Private Method,"""org.languagetool.dev.wikipedia.SuggestionReplacerTest.getLanguageTool""",,,,,,5,0,
Private Method,"""org.languagetool.dev.wikipedia.SuggestionReplacerTest.getLanguageTool""",,,,,,3,0,
Public Method,"""org.languagetool.dev.wikipedia.SuggestionReplacerTest.testApplySuggestionToOriginalText""",,,,,,17,0,
Public Method,"""org.languagetool.dev.wikipedia.SuggestionReplacerTest.testCompleteText""",,,,,,34,1,
Class,"""org.languagetool.dev.wikipedia.SuggestionReplacerTest.testCompleteText.(Anon_1)""",2,0,0,1,1,5,0,1
Protected Method,"""org.languagetool.dev.wikipedia.SuggestionReplacerTest.testCompleteText.(Anon_1).getPatternRules""",,,,,,3,0,
Public Method,"""org.languagetool.dev.wikipedia.SuggestionReplacerTest.testCompleteText2""",,,,,,17,0,
Public Method,"""org.languagetool.dev.wikipedia.SuggestionReplacerTest.testComplexText""",,,,,,15,2,
Public Method,"""org.languagetool.dev.wikipedia.SuggestionReplacerTest.testErrorAtParagraphBeginning""",,,,,,4,0,
Public Method,"""org.languagetool.dev.wikipedia.SuggestionReplacerTest.testErrorAtTextBeginning""",,,,,,4,0,
Public Method,"""org.languagetool.dev.wikipedia.SuggestionReplacerTest.testKnownBug""",,,,,,7,1,
Public Method,"""org.languagetool.dev.wikipedia.SuggestionReplacerTest.testNestedTemplates""",,,,,,7,0,
Public Method,"""org.languagetool.dev.wikipedia.SuggestionReplacerTest.testReference1""",,,,,,5,0,
Public Method,"""org.languagetool.dev.wikipedia.SuggestionReplacerTest.testReference2""",,,,,,4,0,
File,"""languagetool-3.3/languagetool-dev/src/main/java/org/languagetool/dev/wiktionary/HomophoneExtractor.java""",,,,2,,51,22,
Package,"""org.languagetool.dev.wiktionary""",,,,2,,51,22,
