Kind,Name,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclMethod,CountDeclMethodAll,CountLineCode,CountLineComment,MaxInheritanceTree
Protected Method,"""com.example.mortar.core.MortarDemoActivity.onCreate""",,,,,,22,0,
Public Method,"""com.example.mortar.core.MortarDemoActivity.onCreateOptionsMenu""",,,,,,20,1,
Class,"""com.example.mortar.core.MortarDemoActivity.onCreateOptionsMenu.(Anon_2)""",2,2,0,1,1,5,0,1
Public Method,"""com.example.mortar.core.MortarDemoActivity.onCreateOptionsMenu.(Anon_2).onMenuItemClick""",,,,,,4,0,
Class,"""com.example.mortar.core.MortarDemoActivity.onCreateOptionsMenu.(Anon_3)""",2,2,0,1,1,5,0,1
Public Method,"""com.example.mortar.core.MortarDemoActivity.onCreateOptionsMenu.(Anon_3).onMenuItemClick""",,,,,,4,0,
Protected Method,"""com.example.mortar.core.MortarDemoActivity.onDestroy""",,,,,,9,1,
Protected Method,"""com.example.mortar.core.MortarDemoActivity.onNewIntent""",,,,,,4,0,
Public Method,"""com.example.mortar.core.MortarDemoActivity.onOptionsItemSelected""",,,,,,4,1,
Protected Method,"""com.example.mortar.core.MortarDemoActivity.onPause""",,,,,,4,0,
Protected Method,"""com.example.mortar.core.MortarDemoActivity.onResume""",,,,,,4,0,
Public Method,"""com.example.mortar.core.MortarDemoActivity.onRetainNonConfigurationInstance""",,,,,,3,0,
Protected Method,"""com.example.mortar.core.MortarDemoActivity.onSaveInstanceState""",,,,,,6,0,
Public Method,"""com.example.mortar.core.MortarDemoActivity.setMenu""",,,,,,6,0,
Public Method,"""com.example.mortar.core.MortarDemoActivity.setShowHomeEnabled""",,,,,,4,0,
Public Method,"""com.example.mortar.core.MortarDemoActivity.setTitle""",,,,,,3,0,
Public Method,"""com.example.mortar.core.MortarDemoActivity.setUpButtonEnabled""",,,,,,5,0,
File,"""mortar-0.18/mortar-sample/src/main/java/com/example/mortar/core/MortarDemoActivity.java""",,,,20,,158,24,
File,"""mortar-0.18/mortar/src/main/java/mortar/bundler/BundleService.java""",,,,12,,112,5,
