Kind,Name,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclMethod,CountDeclMethodAll,CountLineCode,CountLineComment,MaxInheritanceTree
File,"Z:\thaina\Programs\Experiment2\CyanogenMod-android_frameworks_base-11.0\cmds\requestsync\src\com\android\commands\requestsync\RequestSync.java",,,,7,,194,24,
File,"Z:\thaina\Programs\Experiment2\CyanogenMod-android_frameworks_base-11.0\cmds\settings\src\com\android\commands\settings\SettingsCmd.java",,,,8,,183,21,
File,"Z:\thaina\Programs\Experiment2\CyanogenMod-android_frameworks_base-11.0\cmds\svc\src\com\android\commands\svc\DataCommand.java",,,,4,,60,15,
File,"Z:\thaina\Programs\Experiment2\CyanogenMod-android_frameworks_base-11.0\cmds\svc\src\com\android\commands\svc\PowerCommand.java",,,,4,,81,19,
File,"Z:\thaina\Programs\Experiment2\CyanogenMod-android_frameworks_base-11.0\cmds\svc\src\com\android\commands\svc\Svc.java",,,,10,,74,18,
File,"Z:\thaina\Programs\Experiment2\CyanogenMod-android_frameworks_base-11.0\cmds\svc\src\com\android\commands\svc\UsbCommand.java",,,,4,,44,15,
File,"Z:\thaina\Programs\Experiment2\CyanogenMod-android_frameworks_base-11.0\cmds\svc\src\com\android\commands\svc\WifiCommand.java",,,,4,,57,15,
File,"Z:\thaina\Programs\Experiment2\CyanogenMod-android_frameworks_base-11.0\cmds\wm\src\com\android\commands\wm\Wm.java",,,,6,,156,23,
File,"Z:\thaina\Programs\Experiment2\CyanogenMod-android_frameworks_base-11.0\core\java\android\accessibilityservice\AccessibilityService.java",,,,31,,234,401,
File,"Z:\thaina\Programs\Experiment2\CyanogenMod-android_frameworks_base-11.0\core\java\android\accessibilityservice\AccessibilityServiceInfo.java",,,,30,,462,409,
File,"Z:\thaina\Programs\Experiment2\CyanogenMod-android_frameworks_base-11.0\core\java\android\accounts\AbstractAccountAuthenticator.java",,,,26,,284,246,
File,"Z:\thaina\Programs\Experiment2\CyanogenMod-android_frameworks_base-11.0\core\java\android\accounts\Account.java",,,,9,,52,20,
File,"Z:\thaina\Programs\Experiment2\CyanogenMod-android_frameworks_base-11.0\core\java\android\accounts\AccountAndUser.java",,,,4,,23,20,
File,"Z:\thaina\Programs\Experiment2\CyanogenMod-android_frameworks_base-11.0\core\java\android\accounts\AccountAuthenticatorActivity.java",,,,3,,31,44,
File,"Z:\thaina\Programs\Experiment2\CyanogenMod-android_frameworks_base-11.0\core\java\android\accounts\AccountAuthenticatorResponse.java",,,,9,,61,25,
File,"Z:\thaina\Programs\Experiment2\CyanogenMod-android_frameworks_base-11.0\core\java\android\accounts\AccountManager.java",,,,93,,919,1089,
File,"Z:\thaina\Programs\Experiment2\CyanogenMod-android_frameworks_base-11.0\core\java\android\accounts\AccountManagerCallback.java",,,,1,,4,15,
File,"Z:\thaina\Programs\Experiment2\CyanogenMod-android_frameworks_base-11.0\core\java\android\accounts\AccountManagerFuture.java",,,,5,,14,97,
File,"Z:\thaina\Programs\Experiment2\CyanogenMod-android_frameworks_base-11.0\core\java\android\accounts\AccountManagerResponse.java",,,,8,,42,26,
File,"Z:\thaina\Programs\Experiment2\CyanogenMod-android_frameworks_base-11.0\core\java\android\accounts\AccountsException.java",,,,4,,15,15,
File,"Z:\thaina\Programs\Experiment2\CyanogenMod-android_frameworks_base-11.0\core\java\android\accounts\AuthenticatorDescription.java",,,,12,,83,40,
File,"Z:\thaina\Programs\Experiment2\CyanogenMod-android_frameworks_base-11.0\core\java\android\accounts\AuthenticatorException.java",,,,4,,15,15,
File,"Z:\thaina\Programs\Experiment2\CyanogenMod-android_frameworks_base-11.0\core\java\android\accounts\CantAddAccountActivity.java",,,,2,,15,19,
File,"Z:\thaina\Programs\Experiment2\CyanogenMod-android_frameworks_base-11.0\core\java\android\accounts\ChooseAccountActivity.java",,,,9,,137,23,
File,"Z:\thaina\Programs\Experiment2\CyanogenMod-android_frameworks_base-11.0\core\java\android\accounts\ChooseAccountTypeActivity.java",,,,7,,153,26,
File,"Z:\thaina\Programs\Experiment2\CyanogenMod-android_frameworks_base-11.0\core\java\android\accounts\ChooseTypeAndAccountActivity.java",,,,20,,423,107,
File,"Z:\thaina\Programs\Experiment2\CyanogenMod-android_frameworks_base-11.0\core\java\android\accounts\GrantCredentialsPermissionActivity.java",,,,8,,150,27,
File,"Z:\thaina\Programs\Experiment2\CyanogenMod-android_frameworks_base-11.0\core\java\android\accounts\NetworkErrorException.java",,,,4,,15,15,
File,"Z:\thaina\Programs\Experiment2\CyanogenMod-android_frameworks_base-11.0\core\java\android\accounts\OnAccountsUpdateListener.java",,,,1,,4,23,
File,"Z:\thaina\Programs\Experiment2\CyanogenMod-android_frameworks_base-11.0\core\java\android\accounts\OperationCanceledException.java",,,,4,,15,15,
File,"Z:\thaina\Programs\Experiment2\CyanogenMod-android_frameworks_base-11.0\core\java\android\animation\Animator.java",,,,30,,138,245,
File,"Z:\thaina\Programs\Experiment2\CyanogenMod-android_frameworks_base-11.0\core\java\android\animation\AnimatorInflater.java",,,,5,,224,47,
File,"Z:\thaina\Programs\Experiment2\CyanogenMod-android_frameworks_base-11.0\core\java\android\animation\AnimatorListenerAdapter.java",,,,6,,22,38,
File,"Z:\thaina\Programs\Experiment2\CyanogenMod-android_frameworks_base-11.0\core\java\android\animation\AnimatorSet.java",,,,46,,628,461,
File,"Z:\thaina\Programs\Experiment2\CyanogenMod-android_frameworks_base-11.0\core\java\android\animation\ArgbEvaluator.java",,,,1,,19,35,
File,"Z:\thaina\Programs\Experiment2\CyanogenMod-android_frameworks_base-11.0\core\java\android\animation\FloatEvaluator.java",,,,1,,7,32,
File,"Z:\thaina\Programs\Experiment2\CyanogenMod-android_frameworks_base-11.0\core\java\android\animation\FloatKeyframeSet.java",,,,4,,98,26,
File,"Z:\thaina\Programs\Experiment2\CyanogenMod-android_frameworks_base-11.0\core\java\android\animation\IntEvaluator.java",,,,1,,7,32,
File,"Z:\thaina\Programs\Experiment2\CyanogenMod-android_frameworks_base-11.0\core\java\android\animation\IntKeyframeSet.java",,,,4,,97,26,
File,"Z:\thaina\Programs\Experiment2\CyanogenMod-android_frameworks_base-11.0\core\java\android\animation\Keyframe.java",,,,31,,135,186,
File,"Z:\thaina\Programs\Experiment2\CyanogenMod-android_frameworks_base-11.0\core\java\android\animation\KeyframeSet.java",,,,9,,178,45,
File,"Z:\thaina\Programs\Experiment2\CyanogenMod-android_frameworks_base-11.0\core\java\android\animation\LayoutTransition.java",,,,49,,803,604,
File,"Z:\thaina\Programs\Experiment2\CyanogenMod-android_frameworks_base-11.0\core\java\android\animation\ObjectAnimator.java",,,,29,,281,273,
File,"Z:\thaina\Programs\Experiment2\CyanogenMod-android_frameworks_base-11.0\core\java\android\animation\PropertyValuesHolder.java",,,,57,,543,397,
File,"Z:\thaina\Programs\Experiment2\CyanogenMod-android_frameworks_base-11.0\core\java\android\animation\RectEvaluator.java",,,,1,,11,31,
File,"Z:\thaina\Programs\Experiment2\CyanogenMod-android_frameworks_base-11.0\core\java\android\animation\TimeAnimator.java",,,,6,,32,32,
File,"Z:\thaina\Programs\Experiment2\CyanogenMod-android_frameworks_base-11.0\core\java\android\animation\TimeInterpolator.java",,,,1,,4,31,
File,"Z:\thaina\Programs\Experiment2\CyanogenMod-android_frameworks_base-11.0\core\java\android\animation\TypeEvaluator.java",,,,1,,4,36,
File,"Z:\thaina\Programs\Experiment2\CyanogenMod-android_frameworks_base-11.0\core\java\android\animation\ValueAnimator.java",,,,62,,628,616,
File,"Z:\thaina\Programs\Experiment2\CyanogenMod-android_frameworks_base-11.0\core\java\android\annotation\PrivateApi.java",,,,0,,6,22,
File,"Z:\thaina\Programs\Experiment2\CyanogenMod-android_frameworks_base-11.0\core\java\android\annotation\SdkConstant.java",,,,3,,13,19,
File,"Z:\thaina\Programs\Experiment2\CyanogenMod-android_frameworks_base-11.0\core\java\android\annotation\SuppressLint.java",,,,1,,15,20,
File,"Z:\thaina\Programs\Experiment2\CyanogenMod-android_frameworks_base-11.0\core\java\android\annotation\TargetApi.java",,,,1,,12,20,
File,"Z:\thaina\Programs\Experiment2\CyanogenMod-android_frameworks_base-11.0\core\java\android\annotation\Widget.java",,,,0,,9,25,
File,"Z:\thaina\Programs\Experiment2\CyanogenMod-android_frameworks_base-11.0\core\java\android\app\ActionBar.java",,,,83,,157,806,
File,"Z:\thaina\Programs\Experiment2\CyanogenMod-android_frameworks_base-11.0\core\java\android\app\Activity.java",,,,227,,2023,3121,
