Kind,Name,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclMethod,CountDeclMethodAll,CountLineCode,CountLineComment,MaxInheritanceTree
Class,"""org.tomahawk.libtomahawk.infosystem.deserializer.PlaybackItemsDeserializer.deserialize.(Anon_1)""",2,0,0,0,0,1,0,1
File,"""tomahawk-android-0.83/src/org/tomahawk/libtomahawk/infosystem/deserializer/PlaybackItemsDeserializer.java""",,,,1,,21,0,
Public Class,"""org.tomahawk.libtomahawk.collection.Artist""",2,7,0,18,18,102,52,1
Private Constructor,"""org.tomahawk.libtomahawk.collection.Artist.Artist""",,,,,,10,3,
Public Method,"""org.tomahawk.libtomahawk.collection.Artist.addAlbum""",,,,,,7,5,
Public Method,"""org.tomahawk.libtomahawk.collection.Artist.addQuery""",,,,,,7,3,
Private Static Method,"""org.tomahawk.libtomahawk.collection.Artist.ensureCache""",,,,,,6,3,
Public Static Method,"""org.tomahawk.libtomahawk.collection.Artist.get""",,,,,,4,6,
Public Method,"""org.tomahawk.libtomahawk.collection.Artist.getAlbum""",,,,,,7,6,
Public Method,"""org.tomahawk.libtomahawk.collection.Artist.getAlbums""",,,,,,6,5,
Public Method,"""org.tomahawk.libtomahawk.collection.Artist.getArtist""",,,,,,3,3,
Public Static Method,"""org.tomahawk.libtomahawk.collection.Artist.getArtistByKey""",,,,,,3,3,
Public Static Method,"""org.tomahawk.libtomahawk.collection.Artist.getArtists""",,,,,,6,3,
Public Method,"""org.tomahawk.libtomahawk.collection.Artist.getBio""",,,,,,3,0,
Public Method,"""org.tomahawk.libtomahawk.collection.Artist.getCacheKey""",,,,,,3,0,
Public Method,"""org.tomahawk.libtomahawk.collection.Artist.getImage""",,,,,,3,0,
Public Method,"""org.tomahawk.libtomahawk.collection.Artist.getName""",,,,,,3,3,
Public Method,"""org.tomahawk.libtomahawk.collection.Artist.getQueries""",,,,,,6,3,
Public Method,"""org.tomahawk.libtomahawk.collection.Artist.setBio""",,,,,,3,0,
Public Method,"""org.tomahawk.libtomahawk.collection.Artist.setImage""",,,,,,3,0,
Public Method,"""org.tomahawk.libtomahawk.collection.Artist.toString""",,,,,,3,3,
File,"""tomahawk-android-0.83/src/org/tomahawk/libtomahawk/collection/Artist.java""",,,,18,,110,69,
Public Class,"""org.tomahawk.libtomahawk.resolver.Result""",1,11,0,36,36,169,104,1
Private Constructor,"""org.tomahawk.libtomahawk.resolver.Result.Result""",,,,,,27,3,
Private Constructor,"""org.tomahawk.libtomahawk.resolver.Result.Result""",,,,,,7,3,
Private Constructor,"""org.tomahawk.libtomahawk.resolver.Result.Result""",,,,,,6,3,
Private Static Method,"""org.tomahawk.libtomahawk.resolver.Result.ensureCache""",,,,,,6,3,
Public Static Method,"""org.tomahawk.libtomahawk.resolver.Result.get""",,,,,,4,0,
Public Static Method,"""org.tomahawk.libtomahawk.resolver.Result.get""",,,,,,4,0,
Public Static Method,"""org.tomahawk.libtomahawk.resolver.Result.get""",,,,,,4,0,
Public Method,"""org.tomahawk.libtomahawk.resolver.Result.getAlbum""",,,,,,3,3,
Public Method,"""org.tomahawk.libtomahawk.resolver.Result.getAlbumScore""",,,,,,3,3,
Public Method,"""org.tomahawk.libtomahawk.resolver.Result.getArtist""",,,,,,3,3,
Public Method,"""org.tomahawk.libtomahawk.resolver.Result.getArtistScore""",,,,,,3,3,
Public Method,"""org.tomahawk.libtomahawk.resolver.Result.getBitrate""",,,,,,3,3,
Public Method,"""org.tomahawk.libtomahawk.resolver.Result.getCacheKey""",,,,,,3,0,
Public Method,"""org.tomahawk.libtomahawk.resolver.Result.getLinkUrl""",,,,,,3,3,
Public Method,"""org.tomahawk.libtomahawk.resolver.Result.getMediaPlayerInterface""",,,,,,3,0,
Public Method,"""org.tomahawk.libtomahawk.resolver.Result.getPath""",,,,,,3,4,
Public Method,"""org.tomahawk.libtomahawk.resolver.Result.getPurchaseUrl""",,,,,,3,3,
Public Method,"""org.tomahawk.libtomahawk.resolver.Result.getResolvedBy""",,,,,,3,3,
Public Static Method,"""org.tomahawk.libtomahawk.resolver.Result.getResultByKey""",,,,,,3,3,
Public Method,"""org.tomahawk.libtomahawk.resolver.Result.getSize""",,,,,,3,3,
Public Method,"""org.tomahawk.libtomahawk.resolver.Result.getTrack""",,,,,,3,3,
Public Method,"""org.tomahawk.libtomahawk.resolver.Result.getTrackScore""",,,,,,3,3,
Public Method,"""org.tomahawk.libtomahawk.resolver.Result.getType""",,,,,,3,4,
Public Method,"""org.tomahawk.libtomahawk.resolver.Result.isLocal""",,,,,,3,3,
Public Method,"""org.tomahawk.libtomahawk.resolver.Result.isResolved""",,,,,,3,3,
Public Method,"""org.tomahawk.libtomahawk.resolver.Result.setAlbum""",,,,,,3,3,
Public Method,"""org.tomahawk.libtomahawk.resolver.Result.setAlbumScore""",,,,,,3,3,
Public Method,"""org.tomahawk.libtomahawk.resolver.Result.setArtist""",,,,,,3,3,
Public Method,"""org.tomahawk.libtomahawk.resolver.Result.setArtistScore""",,,,,,3,3,
Public Method,"""org.tomahawk.libtomahawk.resolver.Result.setBitrate""",,,,,,3,3,
Public Method,"""org.tomahawk.libtomahawk.resolver.Result.setLinkUrl""",,,,,,3,3,
Public Method,"""org.tomahawk.libtomahawk.resolver.Result.setPurchaseUrl""",,,,,,3,3,
Public Method,"""org.tomahawk.libtomahawk.resolver.Result.setSize""",,,,,,3,3,
Public Method,"""org.tomahawk.libtomahawk.resolver.Result.setTrack""",,,,,,3,3,
Public Method,"""org.tomahawk.libtomahawk.resolver.Result.setTrackScore""",,,,,,3,3,
Public Method,"""org.tomahawk.libtomahawk.resolver.Result.setType""",,,,,,3,4,
File,"""tomahawk-android-0.83/src/org/tomahawk/libtomahawk/resolver/Result.java""",,,,36,,181,121,
Public Class,"""org.tomahawk.libtomahawk.infosystem.hatchet.models.HatchetPlaybackLogPostStruct""",1,1,0,1,1,5,0,1
Public Constructor,"""org.tomahawk.libtomahawk.infosystem.hatchet.models.HatchetPlaybackLogPostStruct.HatchetPlaybackLogPostStruct""",,,,,,2,0,
File,"""tomahawk-android-0.83/src/org/tomahawk/libtomahawk/infosystem/hatchet/models/HatchetPlaybackLogPostStruct.java""",,,,1,,6,17,
Public Class,"""org.tomahawk.tomahawk_android.ui.widgets.ConfigEdittext""",2,0,0,4,4,17,0,2
Public Constructor,"""org.tomahawk.tomahawk_android.ui.widgets.ConfigEdittext.ConfigEdittext""",,,,,,3,0,
Public Constructor,"""org.tomahawk.tomahawk_android.ui.widgets.ConfigEdittext.ConfigEdittext""",,,,,,3,0,
Public Method,"""org.tomahawk.tomahawk_android.ui.widgets.ConfigEdittext.getFieldName""",,,,,,3,0,
Public Method,"""org.tomahawk.tomahawk_android.ui.widgets.ConfigEdittext.getValue""",,,,,,3,0,
File,"""tomahawk-android-0.83/src/org/tomahawk/tomahawk_android/ui/widgets/ConfigEdittext.java""",,,,4,,21,17,
Public Class,"""org.tomahawk.libtomahawk.resolver.models.ScriptResolverArtistResult""",1,0,0,1,1,6,0,1
Public Constructor,"""org.tomahawk.libtomahawk.resolver.models.ScriptResolverArtistResult.ScriptResolverArtistResult""",,,,,,2,0,
File,"""tomahawk-android-0.83/src/org/tomahawk/libtomahawk/resolver/models/ScriptResolverArtistResult.java""",,,,1,,7,17,
Public Class,"""org.tomahawk.libtomahawk.infosystem.hatchet.models.HatchetPlaybackLogEntry""",1,0,0,1,1,8,0,1
Public Constructor,"""org.tomahawk.libtomahawk.infosystem.hatchet.models.HatchetPlaybackLogEntry.HatchetPlaybackLogEntry""",,,,,,2,0,
File,"""tomahawk-android-0.83/src/org/tomahawk/libtomahawk/infosystem/hatchet/models/HatchetPlaybackLogEntry.java""",,,,1,,12,17,
Public Class,"""org.tomahawk.libtomahawk.database.TomahawkSQLiteHelper""",1,2,0,3,3,273,12,2
