Kind,Name,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclMethod,CountDeclMethodAll,CountLineCode,CountLineComment,MaxInheritanceTree
Public Static Method,"""org.thoughtcrime.securesms.util.MediaUtil.isVideo""",,,,,,3,0,
File,"""TextSecure-2.19.0/src/org/thoughtcrime/securesms/util/DateUtils.java""",,,,6,,62,19,
Public Class,"""org.thoughtcrime.securesms.util.DateUtils""",1,0,0,6,6,54,19,2
Private Static Method,"""org.thoughtcrime.securesms.util.DateUtils.convertDelta""",,,,,,3,0,
Public Static Method,"""org.thoughtcrime.securesms.util.DateUtils.getBriefRelativeTimeSpanString""",,,,,,17,0,
Public Static Method,"""org.thoughtcrime.securesms.util.DateUtils.getDetailedDateFormatter""",,,,,,9,0,
Public Static Method,"""org.thoughtcrime.securesms.util.DateUtils.getExtendedRelativeTimeSpanString""",,,,,,16,0,
Private Static Method,"""org.thoughtcrime.securesms.util.DateUtils.getFormattedDateTime""",,,,,,4,0,
Private Static Method,"""org.thoughtcrime.securesms.util.DateUtils.isWithin""",,,,,,3,0,
File,"""TextSecure-2.19.0/src/org/thoughtcrime/securesms/util/VersionTracker.java""",,,,2,,17,0,
Public Class,"""org.thoughtcrime.securesms.util.VersionTracker""",1,2,0,2,2,13,0,1
Public Static Method,"""org.thoughtcrime.securesms.util.VersionTracker.getLastSeenVersion""",,,,,,3,0,
Public Static Method,"""org.thoughtcrime.securesms.util.VersionTracker.updateLastSeenVersion""",,,,,,8,0,
File,"""TextSecure-2.19.0/src/org/thoughtcrime/securesms/dom/events/EventImpl.java""",,,,18,,76,24,
Package,"""org.thoughtcrime.securesms.dom.events""",,,,23,,158,52,
Public Class,"""org.thoughtcrime.securesms.dom.events.EventImpl""",2,0,0,18,18,73,8,1
Public Method,"""org.thoughtcrime.securesms.dom.events.EventImpl.getBubbles""",,,,,,3,0,
Public Method,"""org.thoughtcrime.securesms.dom.events.EventImpl.getCancelable""",,,,,,3,0,
Public Method,"""org.thoughtcrime.securesms.dom.events.EventImpl.getCurrentTarget""",,,,,,3,0,
Public Method,"""org.thoughtcrime.securesms.dom.events.EventImpl.getEventPhase""",,,,,,3,0,
Public Method,"""org.thoughtcrime.securesms.dom.events.EventImpl.getSeekTo""",,,,,,3,0,
Public Method,"""org.thoughtcrime.securesms.dom.events.EventImpl.getTarget""",,,,,,3,0,
Public Method,"""org.thoughtcrime.securesms.dom.events.EventImpl.getTimeStamp""",,,,,,3,0,
Public Method,"""org.thoughtcrime.securesms.dom.events.EventImpl.getType""",,,,,,3,0,
Public Method,"""org.thoughtcrime.securesms.dom.events.EventImpl.initEvent""",,,,,,5,0,
Public Method,"""org.thoughtcrime.securesms.dom.events.EventImpl.initEvent""",,,,,,7,0,
Method,"""org.thoughtcrime.securesms.dom.events.EventImpl.isInitialized""",,,,,,3,0,
Method,"""org.thoughtcrime.securesms.dom.events.EventImpl.isPreventDefault""",,,,,,3,0,
Method,"""org.thoughtcrime.securesms.dom.events.EventImpl.isPropogationStopped""",,,,,,3,0,
Public Method,"""org.thoughtcrime.securesms.dom.events.EventImpl.preventDefault""",,,,,,3,0,
Method,"""org.thoughtcrime.securesms.dom.events.EventImpl.setCurrentTarget""",,,,,,3,0,
Method,"""org.thoughtcrime.securesms.dom.events.EventImpl.setEventPhase""",,,,,,3,0,
Method,"""org.thoughtcrime.securesms.dom.events.EventImpl.setTarget""",,,,,,3,0,
Public Method,"""org.thoughtcrime.securesms.dom.events.EventImpl.stopPropagation""",,,,,,3,0,
File,"""TextSecure-2.19.0/src/org/thoughtcrime/securesms/TransportOption.java""",,,,11,,50,0,
Public Class,"""org.thoughtcrime.securesms.TransportOption""",1,3,0,9,9,47,0,1
Public Constructor,"""org.thoughtcrime.securesms.TransportOption.TransportOption""",,,,,,12,0,
Public Enum Type,"""org.thoughtcrime.securesms.TransportOption.Type""",1,0,6,2,2,4,0,1
Public Method,"""org.thoughtcrime.securesms.TransportOption.Type.valueOf""",,,,,,0,0,
Public Method,"""org.thoughtcrime.securesms.TransportOption.Type.values""",,,,,,0,0,
Public Method,"""org.thoughtcrime.securesms.TransportOption.calculateCharacters""",,,,,,3,0,
Public Method,"""org.thoughtcrime.securesms.TransportOption.getComposeHint""",,,,,,3,0,
Public Method,"""org.thoughtcrime.securesms.TransportOption.getDescription""",,,,,,3,0,
Public Method,"""org.thoughtcrime.securesms.TransportOption.getDrawable""",,,,,,3,0,
Public Method,"""org.thoughtcrime.securesms.TransportOption.getType""",,,,,,3,0,
