Kind,Name,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclMethod,CountDeclMethodAll,CountLineCode,CountLineComment,MaxInheritanceTree
Public Method,"""com.graphhopper.routing.util.EncodingManager.toString""",,,,,,11,0,
File,"""graphhopper-0.7.0/core/src/main/java/com/graphhopper/routing/util/EncodingManager.java""",,,,28,,319,73,
Package,"""com.graphhopper.ui""",,,,70,,804,310,
Public Interface,"""com.graphhopper.ui.DebugAlgo""",0,0,4,1,1,4,0,0
Abstract Method,"""com.graphhopper.ui.DebugAlgo.setGraphics2D""",,,,,,1,0,
File,"""graphhopper-0.7.0/tools/src/main/java/com/graphhopper/ui/DebugAlgo.java""",,,,1,,6,20,
Public Class,"""com.graphhopper.reader.pbf.PbfReader""",2,3,0,2,2,30,18,1
Public Constructor,"""com.graphhopper.reader.pbf.PbfReader.PbfReader""",,,,,,6,6,
Public Method,"""com.graphhopper.reader.pbf.PbfReader.run""",,,,,,17,7,
File,"""graphhopper-0.7.0/core/src/main/java/com/graphhopper/reader/pbf/PbfReader.java""",,,,2,,35,19,
Public Abstract Class,"""com.graphhopper.storage.AbstractGraphStorageTester""",1,25,2,50,50,929,32,1
Static Class,"""com.graphhopper.storage.AbstractGraphStorageTester.TmpCarFlagEncoder""",1,0,1,1,71,7,0,3
Public Constructor,"""com.graphhopper.storage.AbstractGraphStorageTester.TmpCarFlagEncoder.TmpCarFlagEncoder""",,,,,,4,0,
Public Static Method,"""com.graphhopper.storage.AbstractGraphStorageTester.assertPList""",,,,,,9,0,
Private Method,"""com.graphhopper.storage.AbstractGraphStorageTester.checkExampleGraph""",,,,,,20,2,
Public Method,"""com.graphhopper.storage.AbstractGraphStorageTester.containsLatitude""",,,,,,10,0,
Abstract Method,"""com.graphhopper.storage.AbstractGraphStorageTester.createGHStorage""",,,,,,1,0,
Protected Method,"""com.graphhopper.storage.AbstractGraphStorageTester.createGHStorage""",,,,,,8,0,
