From Class,To Class,References,From Entities,To Entities
org.graylog2.alerts.FormattedEmailAlertSender,org.graylog2.plugin.alarms.AlertCondition.CheckResult,3,3,1
org.graylog2.alerts.FormattedEmailAlertSender,org.graylog2.plugin.configuration.Configuration,6,4,2
org.graylog2.alerts.FormattedEmailAlertSender,org.graylog2.plugin.Message,5,5,1
org.graylog2.alerts.FormattedEmailAlertSender,org.graylog2.plugin.streams.Stream,3,3,1
org.graylog2.alerts.FormattedEmailAlertSender,org.graylog2.plugin.system.NodeId,1,1,1
org.graylog2.alerts.FormattedEmailAlertSender,org.graylog2.shared.users.UserService,1,1,1
org.graylog2.alerts.FormattedEmailAlertSender,org.graylog2.streams.StreamRuleService,1,1,1
org.graylog2.alerts.FormattedEmailAlertSenderTest,org.graylog2.alerts.AbstractAlertCondition.CheckResult,9,9,1
org.graylog2.alerts.FormattedEmailAlertSenderTest,org.graylog2.alerts.FormattedEmailAlertSender,29,18,3
org.graylog2.alerts.FormattedEmailAlertSenderTest,org.graylog2.configuration.EmailConfiguration,9,9,1
org.graylog2.alerts.FormattedEmailAlertSenderTest,org.graylog2.notifications.NotificationService,1,1,1
org.graylog2.alerts.FormattedEmailAlertSenderTest,org.graylog2.plugin.alarms.AlertCondition,7,7,1
org.graylog2.alerts.FormattedEmailAlertSenderTest,org.graylog2.plugin.alarms.AlertCondition.CheckResult,24,17,4
org.graylog2.alerts.FormattedEmailAlertSenderTest,org.graylog2.plugin.configuration.Configuration,6,4,2
org.graylog2.alerts.FormattedEmailAlertSenderTest,org.graylog2.plugin.Message,12,10,3
org.graylog2.alerts.FormattedEmailAlertSenderTest,org.graylog2.plugin.streams.Stream,24,17,3
org.graylog2.alerts.FormattedEmailAlertSenderTest,org.graylog2.plugin.system.NodeId,1,1,1
org.graylog2.alerts.FormattedEmailAlertSenderTest,org.graylog2.shared.users.UserService,1,1,1
org.graylog2.alerts.FormattedEmailAlertSenderTest,org.graylog2.streams.StreamRuleService,1,1,1
org.graylog2.alerts.FormattedEmailAlertSenderTest.buildBodyContainsInfoMessageIfWebInterfaceURLIsIncomplete.(Anon_3),org.graylog2.configuration.EmailConfiguration,1,1,1
org.graylog2.alerts.FormattedEmailAlertSenderTest.buildBodyContainsInfoMessageIfWebInterfaceURLIsNotSet.(Anon_2),org.graylog2.configuration.EmailConfiguration,1,1,1
org.graylog2.alerts.FormattedEmailAlertSenderTest.buildBodyContainsURLIfWebInterfaceURLIsSet.(Anon_1),org.graylog2.configuration.EmailConfiguration,1,1,1
org.graylog2.alerts.MessageFormatter,org.graylog2.plugin.Message,5,2,5
org.graylog2.alerts.StaticEmailAlertSender,org.graylog2.alerts.AlertSender,1,1,1
org.graylog2.alerts.StaticEmailAlertSender,org.graylog2.alerts.MessageFormatter,3,2,2
org.graylog2.alerts.StaticEmailAlertSender,org.graylog2.configuration.EmailConfiguration,17,6,12
org.graylog2.alerts.StaticEmailAlertSender,org.graylog2.database.NotFoundException,1,1,1
org.graylog2.alerts.StaticEmailAlertSender,org.graylog2.notifications.Notification,6,2,5
org.graylog2.alerts.StaticEmailAlertSender,org.graylog2.notifications.Notification.Severity,2,1,2
org.graylog2.alerts.StaticEmailAlertSender,org.graylog2.notifications.Notification.Type,2,1,2
org.graylog2.alerts.StaticEmailAlertSender,org.graylog2.notifications.NotificationService,4,3,3
org.graylog2.alerts.StaticEmailAlertSender,org.graylog2.plugin.alarms.AlertCondition,2,1,1
org.graylog2.alerts.StaticEmailAlertSender,org.graylog2.plugin.alarms.AlertCondition.CheckResult,12,8,4
