com.jjoe64.graphview.BarGraphView,com.jjoe64.graphview.GraphView,7,4,4
com.jjoe64.graphview.BarGraphView,com.jjoe64.graphview.GraphViewDataInterface,2,2,2
com.jjoe64.graphview.BarGraphView,com.jjoe64.graphview.GraphViewSeries.GraphViewSeriesStyle,5,2,4
com.jjoe64.graphview.BarGraphView,com.jjoe64.graphview.ValueDependentColor,1,1,1
com.jjoe64.graphview.compatible.RealScaleGestureDetector,com.jjoe64.graphview.compatible.ScaleGestureDetector,3,3,2
com.jjoe64.graphview.compatible.RealScaleGestureDetector,com.jjoe64.graphview.compatible.ScaleGestureDetector.SimpleOnScaleGestureListener,1,1,1
com.jjoe64.graphview.compatible.RealScaleGestureDetector.RealScaleGestureDetector.(Anon_1),com.jjoe64.graphview.compatible.ScaleGestureDetector.SimpleOnScaleGestureListener,1,1,1
com.jjoe64.graphview.compatible.ScaleGestureDetector,com.jjoe64.graphview.compatible.ScaleGestureDetector.SimpleOnScaleGestureListener,1,1,1
com.jjoe64.graphview.compatible.ScaleGestureDetector.SimpleOnScaleGestureListener,com.jjoe64.graphview.compatible.ScaleGestureDetector,1,1,1
com.jjoe64.graphview.GraphView,com.jjoe64.graphview.compatible.ScaleGestureDetector,3,2,2
com.jjoe64.graphview.GraphView,com.jjoe64.graphview.CustomLabelFormatter,4,4,2
com.jjoe64.graphview.GraphView,com.jjoe64.graphview.GraphView.GraphViewConfig,1,1,1
com.jjoe64.graphview.GraphView,com.jjoe64.graphview.GraphView.GraphViewContentView,5,3,4
com.jjoe64.graphview.GraphView,com.jjoe64.graphview.GraphView.LegendAlign,6,5,3
com.jjoe64.graphview.GraphView,com.jjoe64.graphview.GraphView.VerLabelsView,2,1,2
com.jjoe64.graphview.GraphView,com.jjoe64.graphview.GraphViewDataInterface,20,12,3
com.jjoe64.graphview.GraphView,com.jjoe64.graphview.GraphViewSeries,9,9,3
com.jjoe64.graphview.GraphView,com.jjoe64.graphview.GraphViewSeries.GraphViewSeriesStyle,1,1,1
com.jjoe64.graphview.GraphView,com.jjoe64.graphview.GraphViewStyle,7,6,4
com.jjoe64.graphview.GraphView.GraphViewContentView,com.jjoe64.graphview.compatible.ScaleGestureDetector,2,1,2
com.jjoe64.graphview.GraphView.GraphViewContentView,com.jjoe64.graphview.GraphView,85,3,31
com.jjoe64.graphview.GraphView.GraphViewContentView,com.jjoe64.graphview.GraphView.GraphViewConfig,2,1,1
com.jjoe64.graphview.GraphView.GraphViewContentView,com.jjoe64.graphview.GraphViewStyle,8,1,7
com.jjoe64.graphview.GraphView.GraphViewData,com.jjoe64.graphview.GraphViewDataInterface,1,1,1
com.jjoe64.graphview.GraphView.setScalable.(Anon_1),com.jjoe64.graphview.compatible.ScaleGestureDetector,2,2,2
com.jjoe64.graphview.GraphView.setScalable.(Anon_1),com.jjoe64.graphview.compatible.ScaleGestureDetector.SimpleOnScaleGestureListener,1,1,1
com.jjoe64.graphview.GraphView.setScalable.(Anon_1),com.jjoe64.graphview.GraphView,17,1,5
com.jjoe64.graphview.GraphView.VerLabelsView,com.jjoe64.graphview.GraphView,33,2,11
com.jjoe64.graphview.GraphView.VerLabelsView,com.jjoe64.graphview.GraphView.GraphViewConfig,4,1,1
com.jjoe64.graphview.GraphView.VerLabelsView,com.jjoe64.graphview.GraphViewStyle,8,2,3
com.jjoe64.graphview.GraphViewSeries,com.jjoe64.graphview.GraphView,10,10,3
com.jjoe64.graphview.GraphViewSeries,com.jjoe64.graphview.GraphViewDataInterface,12,11,1
com.jjoe64.graphview.GraphViewSeries,com.jjoe64.graphview.GraphViewSeries.GraphViewSeriesStyle,7,5,2
com.jjoe64.graphview.GraphViewSeries.GraphViewSeriesStyle,com.jjoe64.graphview.ValueDependentColor,3,3,1
com.jjoe64.graphview.GraphViewStyle,com.jjoe64.graphview.IndexDependentColor,8,8,2
com.jjoe64.graphview.LineGraphView,com.jjoe64.graphview.GraphView,6,4,4
com.jjoe64.graphview.LineGraphView,com.jjoe64.graphview.GraphViewDataInterface,5,2,3
com.jjoe64.graphview.LineGraphView,com.jjoe64.graphview.GraphViewSeries.GraphViewSeriesStyle,3,2,3
