From Class,To Class,References,From Entities,To Entities
org.thoughtcrime.securesms.BlockedContactsActivity.BlockedContactsFragment,org.thoughtcrime.securesms.RecipientPreferenceActivity,1,1,1
org.thoughtcrime.securesms.BlockedContactsActivity.BlockedContactsFragment,org.thoughtcrime.securesms.recipients.Recipients,2,2,2
org.thoughtcrime.securesms.BlockedContactsActivity.BlockedContactsFragment.BlockedContactAdapter,org.thoughtcrime.securesms.preferences.BlockedContactListItem,2,1,2
org.thoughtcrime.securesms.BlockedContactsActivity.BlockedContactsFragment.BlockedContactAdapter,org.thoughtcrime.securesms.recipients.RecipientFactory,1,1,1
org.thoughtcrime.securesms.BlockedContactsActivity.BlockedContactsFragment.BlockedContactAdapter,org.thoughtcrime.securesms.recipients.Recipients,1,1,1
org.thoughtcrime.securesms.components.AvatarImageView,org.thoughtcrime.securesms.contacts.ContactPhotoFactory,1,1,1
org.thoughtcrime.securesms.components.AvatarImageView,org.thoughtcrime.securesms.recipients.Recipient,1,1,1
org.thoughtcrime.securesms.components.AvatarImageView,org.thoughtcrime.securesms.recipients.Recipients,4,4,3
org.thoughtcrime.securesms.components.AvatarImageView.setAvatarClickHandler.(Anon_1),org.thoughtcrime.securesms.components.AvatarImageView,1,1,1
org.thoughtcrime.securesms.components.AvatarImageView.setAvatarClickHandler.(Anon_1),org.thoughtcrime.securesms.recipients.Recipient,4,2,3
org.thoughtcrime.securesms.components.AvatarImageView.setAvatarClickHandler.(Anon_1),org.thoughtcrime.securesms.recipients.Recipients,1,1,1
org.thoughtcrime.securesms.components.BubbleContainer,org.thoughtcrime.securesms.components.BubbleContainer.MediaState,8,8,1
org.thoughtcrime.securesms.components.BubbleContainer,org.thoughtcrime.securesms.components.BubbleContainer.TransportState,7,7,1
org.thoughtcrime.securesms.components.BubbleContainer,org.thoughtcrime.securesms.components.BubbleDrawableBuilder,16,4,7
org.thoughtcrime.securesms.components.BubbleContainer,org.thoughtcrime.securesms.components.ForegroundImageView,2,1,1
org.thoughtcrime.securesms.components.BubbleContainer,org.thoughtcrime.securesms.components.ThumbnailView,2,2,1
org.thoughtcrime.securesms.components.BubbleContainer,org.thoughtcrime.securesms.util.ResUtil,2,1,1
org.thoughtcrime.securesms.components.BubbleContainer,org.thoughtcrime.securesms.util.ViewUtil,2,1,2
org.thoughtcrime.securesms.components.ComposeText,org.thoughtcrime.securesms.components.emoji.EmojiEditText,4,4,4
org.thoughtcrime.securesms.components.CustomDefaultPreference,org.thoughtcrime.securesms.components.CustomDefaultPreference.CustomPreferenceValidator,2,2,1
org.thoughtcrime.securesms.components.CustomDefaultPreference,org.thoughtcrime.securesms.components.CustomDefaultPreference.NullValidator,1,1,1
org.thoughtcrime.securesms.components.CustomDefaultPreference,org.thoughtcrime.securesms.components.CustomDefaultPreference.SelectionLister,1,1,1
org.thoughtcrime.securesms.components.CustomDefaultPreference,org.thoughtcrime.securesms.components.CustomDefaultPreference.TextValidator,1,1,1
org.thoughtcrime.securesms.components.CustomDefaultPreference,org.thoughtcrime.securesms.util.TextSecurePreferences,4,4,4
