From Class,To Class,References,From Entities,To Entities
io.fabric8.openshift.agent.DeploymentUpdater,io.fabric8.agent.download.DownloadManager,2,2,1
io.fabric8.openshift.agent.DeploymentUpdater,io.fabric8.agent.mvn.MavenRepositoryURL,7,4,2
io.fabric8.openshift.agent.DeploymentUpdater,io.fabric8.agent.mvn.Parser,1,1,1
io.fabric8.openshift.agent.DeploymentUpdater,io.fabric8.agent.utils.AgentUtils,2,2,2
io.fabric8.openshift.agent.DeploymentUpdater,io.fabric8.api.Container,10,6,3
io.fabric8.openshift.agent.DeploymentUpdater,io.fabric8.api.FabricService,2,2,1
io.fabric8.openshift.agent.DeploymentUpdater,io.fabric8.api.Profile,4,4,2
io.fabric8.openshift.agent.DeploymentUpdater,io.fabric8.api.Profiles,1,1,1
io.fabric8.openshift.agent.DeploymentUpdater,io.fabric8.git.internal.GitHelpers,1,1,1
io.fabric8.openshift.agent.DeploymentUpdater,io.fabric8.openshift.agent.OpenShiftPomDeployer,4,2,3
io.fabric8.openshift.agent.DeploymentUpdater,io.fabric8.utils.Files,3,2,3
io.fabric8.openshift.agent.DeploymentUpdater,io.fabric8.utils.LoggingOutputStream,2,1,2
io.fabric8.openshift.agent.DeploymentUpdater,io.fabric8.utils.Strings,3,2,1
io.fabric8.openshift.agent.OpenShiftDeployAgent,io.fabric8.agent.download.DownloadManager,1,1,1
io.fabric8.openshift.agent.OpenShiftDeployAgent,io.fabric8.agent.download.DownloadManagers,1,1,1
io.fabric8.openshift.agent.OpenShiftDeployAgent,io.fabric8.api.Container,7,6,3
