ExtractMethod(org.neo4j.packstream.PackStream.Unpacker.unpackBytes())
"MoveMethod(org.neo4j.kernel.impl.api.store.DiskLayer.nodeDegreeByDirection(),org.neo4j.kernel.impl.api.store.StoreAbstractNodeCursor)"
"MoveMethod(org.neo4j.kernel.impl.api.store.DiskLayer.nodesGetAllCursor(),org.neo4j.kernel.impl.api.store.StoreStatement)"
ExtractMethod(org.neo4j.kernel.impl.store.TestNeoStore.deleteNode2())
"MoveMethod(org.neo4j.kernel.impl.api.store.DiskLayer.directionOf(),org.neo4j.kernel.impl.api.store.StoreAbstractNodeCursor)"
"MoveMethod(org.neo4j.kernel.impl.api.store.DiskLayer.countByFirstPrevPointer(),org.neo4j.kernel.impl.api.store.StoreAbstractNodeCursor)"
ExtractClass(org.neo4j.graphalgo.impl.centrality.EigenvectorCentralityArnoldi)
ExtractClass(org.neo4j.graphalgo.impl.centrality.EigenvectorCentralityPower)
ExtractMethod(org.neo4j.kernel.impl.api.state.TxState.getIndexUpdatesForPrefix())
"MoveMethod(org.neo4j.kernel.impl.util.IoPrimitiveUtils.arrayAsCollection(),org.neo4j.graphdb.Neo4jMatchers)"
ExtractMethod(org.neo4j.kernel.impl.store.counts.CountsRotationTest.shouldCreateEmptyCountsTrackerStoreWhenCreatingDatabase())
ExtractMethod(org.neo4j.kernel.impl.store.counts.CountsComputerTest.shouldCreateACountStoreWhenDBContainsDenseNodes())
ExtractMethod(org.neo4j.desktop.ui.BrowseForDatabaseActionListener.actionPerformed())
ExtractClass(org.neo4j.kernel.api.constraints.UniquenessConstraint)
ExtractMethod(org.neo4j.kernel.impl.util.Neo4jJobScheduler.schedule())
"InlineMethod(org.neo4j.kernel.impl.locking.community.CommunityLockClient.releaseAllShared(),org.neo4j.kernel.impl.locking.community.CommunityLockClient.releaseAll())"
"InlineMethod(org.neo4j.kernel.impl.locking.community.CommunityLockClient.releaseAllExclusive(),org.neo4j.kernel.impl.locking.community.CommunityLockClient.releaseAll())"
ExtractMethod(org.neo4j.kernel.AvailabilityGuard.availability())
ExtractClass(org.neo4j.kernel.api.impl.index.LuceneIndexAccessorReaderTest)
ExtractClass(org.neo4j.kernel.api.impl.index.LuceneUniqueIndexAccessorReaderTest)
ExtractMethod(org.neo4j.kernel.api.impl.index.LuceneIndexAccessorReader.scan())
