org.jhotdraw.app.action.SaveAction	protected void fileSaved(org.jhotdraw.app.Project, java.io.File, java.lang.Object) 	multiOpenId	B4	0/2	(4216,63,F)(4303,63,F)	6-7-
org.jhotdraw.util.prefs.ToolBarPrefsHandler	private void locationChanged() 	constraint	B10	0/7	(4171,23,F)(4211,23,F)(4251,48,F)(4316,18,F)(4355,35,F)(4414,104,F)(4564,104,F)	19-20-21-22-23-24-25-
org.jhotdraw.util.prefs.ToolBarPrefsHandler	private void locationChanged() 	constraint	B5	0/7	(3495,23,F)(3535,23,F)(3575,48,F)(3640,18,F)(3679,35,F)(3738,104,F)(3888,104,F)	10-11-12-13-14-15-16-
org.jhotdraw.app.action.SaveBeforeAction	public void actionPerformed(java.awt.event.ActionEvent) 	labels	B3	0/6	(2350,249,F)(2616,106,F)(2739,25,F)(2781,33,F)(2831,78,F)(2926,674,F)	8-9-10-11-12-13-
org.jhotdraw.app.action.SaveBeforeAction	public void actionPerformed(java.awt.event.ActionEvent) 	pane	B3	0/6	(2350,249,F)(2616,106,F)(2739,25,F)(2781,33,F)(2831,78,F)(2926,674,F)	8-9-10-11-12-13-
org.jhotdraw.draw.DiamondFigure	protected void drawFill(java.awt.Graphics2D) 	diamond	B6	0/6	(2554,40,F)(2603,57,F)(2669,70,F)(2748,70,F)(2827,58,F)(2894,20,F)	20-21-22-23-24-25-
org.jhotdraw.draw.DiamondFigure	protected void drawStroke(java.awt.Graphics2D) 	diamond	B6	0/6	(3895,40,F)(3944,57,F)(4010,70,F)(4089,70,F)(4168,58,F)(4235,20,F)	20-21-22-23-24-25-
org.jhotdraw.draw.HorizontalLayouter	public java.awt.geom.Rectangle2D.Double layout(org.jhotdraw.draw.CompositeFigure, java.awt.geom.Point2D.Double, java.awt.geom.Point2D.Double) 	child	B2	0/6	(2495,12,F)(2510,29,F)(2559,17,F)(2596,41,F)(2654,46,F)(2717,377,F)(3111,40,F)	4-5-6-7-8-9-
org.jhotdraw.draw.LineConnectionFigure	protected void readPoints(org.jhotdraw.xml.DOMInput) throws java.io.IOException	in	B1	0/6	(15169,33,F)(15212,47,F)(15269,18,F)(15297,31,F)(15338,45,F)(15393,18,F)	2-3-4-5-6-7-
org.jhotdraw.draw.LineConnectionFigure	protected void writePoints(org.jhotdraw.xml.DOMOutput) throws java.io.IOException	out	B1	0/6	(16290,34,F)(16334,37,F)(16381,19,F)(16410,32,F)(16452,35,F)(16497,19,F)	2-3-4-5-6-7-
org.jhotdraw.draw.TextAreaTool	protected void beginEdit(org.jhotdraw.draw.TextHolder) 	textArea	B1	0/6	(2917,16,F)(2949,34,F)(3076,50,F)(3142,10,F)(3171,46,F)(3226,69,F)	1-2-3-4-5-6-
org.jhotdraw.draw.action.ToolBarButtonFactory	public static void addStrokeDashesButtonTo(javax.swing.JToolBar, org.jhotdraw.draw.DrawingEditor) 	fdashes	B3	0/6	(18862,16,F)(18896,17,F)(18934,15,F)(18989,38,F)(19050,9,F)(19061,20,F)(19083,3,F)(19111,34,F)	7-8-9-10-11-12-
org.jhotdraw.draw.action.ToolBarButtonFactory	public static void addToolTo(javax.swing.JToolBar, org.jhotdraw.draw.DrawingEditor, org.jhotdraw.draw.Tool, java.lang.String, org.jhotdraw.util.ResourceBundleUtil) 	t	B1	0/6	(7898,78,F)(7996,38,F)(8044,43,F)(8097,56,F)(8163,22,F)(8195,34,F)	2-3-4-5-6-7-
org.jhotdraw.xml.DefaultDOMFactory	public void addEnum(java.lang.String, Enum#RAW) 	enums	B1	0/6	(2219,16,F)(2248,33,F)(2297,34,F)(2361,28,F)(2402,33,F)(2454,13,F)	2-3-4-5-6-7-
org.jhotdraw.draw.GraphicalCompositeFigure	public void setPresentationFigure(org.jhotdraw.draw.Figure) 	newPresentationFigure	B4	0/6	(9455,48,F)(9516,31,F)(9563,69,F)(9645,75,F)(9737,20,F)(9777,48,F)	6-7-8-9-10-11-
org.jhotdraw.draw.GraphicalCompositeFigure	public void setPresentationFigure(org.jhotdraw.draw.Figure) 	newPresentationFigure	B5	0/4	(9563,69,F)(9645,75,F)(9737,20,F)(9777,48,F)	8-9-10-11-
org.jhotdraw.draw.TextAreaFigure	private float drawParagraph(java.awt.Graphics2D, java.text.AttributedCharacterIterator, float, float, float, float[], int) 	tabLocations	B1	0/6	(7562,41,F)(7621,10,F)(7645,27,F)(7674,20,F)(7696,21,F)(7737,9,F)(7766,42,F)(7841,54,F)	1-2-3-4-5-6-
org.jhotdraw.draw.TextAreaFigure	private float drawParagraph(java.awt.Graphics2D, java.text.AttributedCharacterIterator, float, float, float, float[], int) 	tabLocations	B2	0/4	(7645,27,F)(7674,20,F)(7696,21,F)(7737,9,F)(7766,42,F)(7841,54,F)	3-4-5-6-
org.jhotdraw.app.action.NewAction	public void actionPerformed(java.awt.event.ActionEvent) 	newP	B2	0/6	(1524,17,F)(1544,14,F)(1578,27,F)(1625,71,F)(1729,36,F)(1774,14,F)(1797,15,F)	4-5-6-7-8-9-
org.jhotdraw.app.action.NewAction	public void actionPerformed(java.awt.event.ActionEvent) 	newP	B5	0/3	(1729,36,F)(1774,14,F)(1797,15,F)	7-8-9-
org.jhotdraw.xml.DefaultDOMFactory	public void addEnum(java.lang.String, Enum#RAW) 	valueToEnumMap	B1	0/6	(2219,16,F)(2248,33,F)(2297,34,F)(2361,28,F)(2402,33,F)(2454,13,F)	2-3-4-5-6-7-
org.jhotdraw.xml.DefaultDOMFactory	public void addEnum(java.lang.String, Enum#RAW) 	valueToEnumMap	B3	0/3	(2361,28,F)(2402,33,F)(2454,13,F)	5-6-7-
org.jhotdraw.app.AbstractApplication	public void init() 	recentFiles	B1	0/6	(1417,98,F)(1533,47,F)(1594,7,F)(1603,9,F)(1614,3,F)(1633,47,F)(1697,12,F)(1729,32,F)	1-2-3-4-5-6-
org.jhotdraw.app.AbstractApplication	public void init() 	recentFiles	B2	0/4	(1594,7,F)(1603,9,F)(1614,3,F)(1633,47,F)(1697,12,F)(1729,32,F)	3-4-5-6-
org.jhotdraw.app.AbstractApplication	public void init() 	recentFiles	B3	0/3	(1633,47,F)(1697,12,F)(1729,32,F)	4-5-6-
org.jhotdraw.app.action.NewAction	public void actionPerformed(java.awt.event.ActionEvent) 	multiOpenId	B2	0/6	(1524,17,F)(1544,14,F)(1578,27,F)(1625,71,F)(1729,36,F)(1774,14,F)(1797,15,F)	4-5-6-7-8-9-
org.jhotdraw.app.action.NewAction	public void actionPerformed(java.awt.event.ActionEvent) 	multiOpenId	B3	0/2	(1578,27,F)(1625,71,F)	5-6-
org.jhotdraw.app.action.ProjectPropertyAction	private void updateSelectedState() 	isSelected	B1	0/6	(3026,27,F)(3062,32,F)(3107,9,F)(3132,3,F)(3154,76,F)(3247,157,F)	1-2-3-4-5-6-
org.jhotdraw.app.action.ProjectPropertyAction	private void updateSelectedState() 	isSelected	B2	0/2	(3154,76,F)(3247,157,F)	5-6-
org.jhotdraw.app.action.ToggleProjectPropertyAction	private void updateSelectedState() 	isSelected	B1	0/6	(4008,27,F)(4044,32,F)(4089,9,F)(4114,3,F)(4136,76,F)(4229,181,F)	1-2-3-4-5-6-
org.jhotdraw.app.action.ToggleProjectPropertyAction	private void updateSelectedState() 	isSelected	B2	0/2	(4136,76,F)(4229,181,F)	5-6-
org.jhotdraw.draw.DefaultDrawingView	public void handleRequestSecondaryHandles(org.jhotdraw.draw.HandleEvent) 	h	B1	0/6	(21452,37,F)(21498,25,F)(21532,71,F)(21617,8,F)(21628,16,F)(21660,16,F)(21689,26,F)	1-2-3-4-5-6-
org.jhotdraw.draw.DefaultDrawingView	public void handleRequestSecondaryHandles(org.jhotdraw.draw.HandleEvent) 	h	B2	0/3	(21617,8,F)(21628,16,F)(21660,16,F)(21689,26,F)	4-5-6-
org.jhotdraw.draw.DefaultDrawingView	public void handleRequestSecondaryHandles(org.jhotdraw.draw.HandleEvent) 	h	B3	0/2	(21660,16,F)(21689,26,F)	5-6-
org.jhotdraw.draw.DragTracker	public void mouseReleased(java.awt.event.MouseEvent) 	f	B3	0/6	(3950,43,F)(4010,69,F)(4101,8,F)(4112,14,F)(4150,15,F)(4186,21,F)(4228,12,F)	12-13-14-15-16-17-
org.jhotdraw.draw.DragTracker	public void mouseReleased(java.awt.event.MouseEvent) 	f	B4	0/4	(4101,8,F)(4112,14,F)(4150,15,F)(4186,21,F)(4228,12,F)	14-15-16-17-
org.jhotdraw.draw.DragTracker	public void mouseReleased(java.awt.event.MouseEvent) 	f	B5	0/3	(4150,15,F)(4186,21,F)(4228,12,F)	15-16-17-
org.jhotdraw.app.DefaultOSXApplication	public void init() 	paletteHandler	B1	0/5	(5016,98,F)(5150,45,F)(5204,13,F)(5260,42,F)(5311,29,F)	2-4-5-7-8-
org.jhotdraw.draw.AbstractLineDecoration	public double getDecorationRadius(org.jhotdraw.draw.Figure) 	scaleFactor	B1	0/5	(3868,41,F)(3919,19,F)(3952,16,F)(3985,43,F)(4060,17,F)	1-2-3-4-5-
org.jhotdraw.draw.BezierFigure	public final void removeNode(int) 	oldPoint	B1	0/5	(16831,70,F)(16910,13,F)(16932,23,F)(16982,10,F)(17001,524,F)	1-2-3-5-6-
org.jhotdraw.draw.BezierFigure	public final void removeNode(int) 	path	B1	0/5	(16831,70,F)(16910,13,F)(16932,23,F)(16982,10,F)(17001,524,F)	1-2-3-5-6-
org.jhotdraw.draw.FloatingTextField	public void createOverlay(org.jhotdraw.draw.DrawingView, org.jhotdraw.draw.TextHolder) 	editWidget	B1	0/5	(1742,26,F)(1834,78,F)(1922,22,F)(1954,48,F)(2012,48,F)	2-3-4-5-6-
org.jhotdraw.draw.SelectAreaTracker	public void mouseDragged(java.awt.event.MouseEvent) 	invalidatedArea	B1	0/5	(1247,59,F)(1315,193,F)(1521,25,F)(1562,49,F)(1641,52,F)	1-2-3-4-5-
org.jhotdraw.draw.action.GroupAction	public void groupFigures(org.jhotdraw.draw.DrawingView, org.jhotdraw.draw.CompositeFigure, Collection<org.jhotdraw.draw.Figure>) 	f	B1	0/5	(3230,60,F)(3350,22,F)(3452,8,F)(3463,6,F)(3485,18,F)(3547,27,F)	1-3-6-7-9-
org.jhotdraw.draw.action.GroupAction	public void groupFigures(org.jhotdraw.draw.DrawingView, org.jhotdraw.draw.CompositeFigure, Collection<org.jhotdraw.draw.Figure>) 	view	B1	0/5	(3230,60,F)(3350,22,F)(3452,8,F)(3463,6,F)(3485,18,F)(3547,27,F)	1-3-6-7-9-
org.jhotdraw.draw.action.ToolBarButtonFactory	public static void addAttributesButtonsTo(javax.swing.JToolBar, org.jhotdraw.draw.DrawingEditor) 	b	B1	0/5	(12123,10,F)(12153,46,F)(12209,22,F)(12241,47,F)(12298,22,F)	2-3-4-5-6-
org.jhotdraw.draw.action.ToolBarButtonFactory	public static void addColorButtonTo(javax.swing.JToolBar, org.jhotdraw.draw.DrawingEditor, AttributeKey#RAW, Map<java.lang.String,java.awt.Color>, int, java.lang.String, org.jhotdraw.util.ResourceBundleUtil) 	labels	B4	0/5	(14101,171,F)(14292,181,F)(14483,52,F)(14545,188,F)(14753,32,F)	8-9-10-11-12-
org.jhotdraw.draw.action.ToolBarButtonFactory	public static void addFontButtonsTo(javax.swing.JToolBar, org.jhotdraw.draw.DrawingEditor) 	boldToggleButton	B16	0/5	(31165,69,F)(31244,37,F)(31301,73,F)(31443,79,F)(31594,191,F)	38-39-40-42-44-
org.jhotdraw.draw.action.UngroupAction	public void groupFigures(org.jhotdraw.draw.DrawingView, org.jhotdraw.draw.CompositeFigure, Collection<org.jhotdraw.draw.Figure>) 	f	B1	0/5	(3261,60,F)(3381,22,F)(3483,8,F)(3494,6,F)(3516,18,F)(3578,27,F)	1-3-6-7-9-
org.jhotdraw.draw.action.UngroupAction	public void groupFigures(org.jhotdraw.draw.DrawingView, org.jhotdraw.draw.CompositeFigure, Collection<org.jhotdraw.draw.Figure>) 	view	B1	0/5	(3261,60,F)(3381,22,F)(3483,8,F)(3494,6,F)(3516,18,F)(3578,27,F)	1-3-6-7-9-
org.jhotdraw.geom.Geom	public static java.awt.Point angleToPoint(java.awt.Rectangle, double) 	y	B5	0/5	(14654,16,F)(14687,50,F)(14751,25,F)(14797,9,F)(14823,12,F)	10-11-12-13-14-
org.jhotdraw.geom.Geom	public static java.awt.geom.Point2D.Double angleToPoint(java.awt.geom.Rectangle2D.Double, double) 	y	B5	0/5	(15430,16,F)(15463,43,F)(15520,26,F)(15567,9,F)(15593,13,F)	10-11-12-13-14-
org.jhotdraw.gui.JSheet	private static org.jhotdraw.gui.JSheet createSheet(javax.swing.JOptionPane, java.awt.Component, int) 	pane	B4	0/5	(36451,26,F)(36486,1109,F)(37604,265,F)(37878,765,F)(38652,13,F)	9-10-11-12-13-
org.jhotdraw.samples.draw.DrawApplicationModel	public List<javax.swing.JToolBar> createToolBars(org.jhotdraw.app.Application, org.jhotdraw.app.Project) 	editor	B1	0/5	(1811,33,F)(1862,21,F)(1896,9,F)(1921,27,F)(1978,23,F)	2-3-4-5-6-
org.jhotdraw.samples.draw.DrawProject	private void initComponents() 	scrollPane	B1	0/5	(7698,43,F)(7751,50,F)(7864,101,F)(7975,97,F)(8082,33,F)	1-2-4-5-6-
org.jhotdraw.samples.draw.DrawProject	public void init() 	scrollPane	B1	0/5	(1849,17,F)(1952,52,F)(2014,47,F)(2129,44,F)(2222,38,F)	2-4-5-7-9-
org.jhotdraw.samples.draw.DrawProject	public void init() 	view	B1	0/5	(1849,17,F)(1952,52,F)(2014,47,F)(2129,44,F)(2222,38,F)	2-4-5-7-9-
org.jhotdraw.samples.draw.DrawProject	public void setEditor(org.jhotdraw.draw.DrawingEditor) 	editor	B1	0/5	(3773,32,F)(3819,16,F)(3852,22,F)(3927,16,F)(3960,19,F)	1-2-3-5-6-
org.jhotdraw.samples.draw.DrawProject	public void setEditor(org.jhotdraw.draw.DrawingEditor) 	oldValue	B1	0/5	(3773,32,F)(3819,16,F)(3852,22,F)(3927,16,F)(3960,19,F)	1-2-3-5-6-
org.jhotdraw.samples.draw.Main	public static void main(java.lang.String[]) 	model	B6	0/5	(1164,56,F)(1229,37,F)(1275,24,F)(1308,62,F)(1379,67,F)	8-9-10-11-12-
org.jhotdraw.samples.net.Main	public static void main(java.lang.String[]) 	model	B6	0/5	(1163,58,F)(1230,21,F)(1260,24,F)(1293,62,F)(1364,65,F)	8-9-10-11-12-
org.jhotdraw.samples.net.NetApplicationModel	public List<javax.swing.JToolBar> createToolBars(org.jhotdraw.app.Application, org.jhotdraw.app.Project) 	editor	B1	0/5	(4513,31,F)(4562,21,F)(4596,9,F)(4621,27,F)(4678,30,F)	3-4-5-6-7-
org.jhotdraw.samples.net.NetProject	private void initComponents() 	scrollPane	B1	0/5	(9277,43,F)(9330,50,F)(9443,101,F)(9554,97,F)(9661,33,F)	1-2-4-5-6-
org.jhotdraw.samples.net.NetProject	public void setEditor(org.jhotdraw.draw.DrawingEditor) 	editor	B1	0/5	(5044,32,F)(5090,16,F)(5123,22,F)(5198,16,F)(5231,19,F)	1-2-3-5-6-
org.jhotdraw.samples.net.NetProject	public void setEditor(org.jhotdraw.draw.DrawingEditor) 	oldValue	B1	0/5	(5044,32,F)(5090,16,F)(5123,22,F)(5198,16,F)(5231,19,F)	1-2-3-5-6-
org.jhotdraw.samples.net.figures.NodeFigure	private void createConnectors() 	connectors	B1	0/5	(1912,49,F)(1970,71,F)(2050,71,F)(2130,71,F)(2210,71,F)	1-2-3-4-5-
org.jhotdraw.samples.pert.Main	public static void main(java.lang.String[]) 	model	B6	0/5	(1295,59,F)(1363,22,F)(1394,24,F)(1427,62,F)(1498,67,F)	8-9-10-11-12-
org.jhotdraw.samples.pert.PertApplicationModel	public List<javax.swing.JToolBar> createToolBars(org.jhotdraw.app.Application, org.jhotdraw.app.Project) 	editor	B1	0/5	(4687,33,F)(4738,21,F)(4772,9,F)(4797,27,F)(4854,30,F)	3-4-5-6-7-
org.jhotdraw.samples.pert.PertProject	private void initComponents() 	scrollPane	B1	0/5	(8916,43,F)(8969,50,F)(9082,101,F)(9193,97,F)(9300,33,F)	1-2-4-5-6-
org.jhotdraw.samples.pert.PertProject	public void setEditor(org.jhotdraw.draw.DrawingEditor) 	editor	B1	0/5	(4163,32,F)(4209,16,F)(4242,22,F)(4317,16,F)(4350,19,F)	1-2-3-5-6-
org.jhotdraw.samples.pert.PertProject	public void setEditor(org.jhotdraw.draw.DrawingEditor) 	oldValue	B1	0/5	(4163,32,F)(4209,16,F)(4242,22,F)(4317,16,F)(4350,19,F)	1-2-3-5-6-
org.jhotdraw.samples.svg.Main	public static void main(java.lang.String[]) 	model	B1	0/5	(808,54,F)(871,26,F)(906,24,F)(939,62,F)(1010,65,F)	2-3-4-5-6-
org.jhotdraw.samples.svg.SVGApplicationModel	private void addAttributesButtonsTo(javax.swing.JToolBar, org.jhotdraw.draw.DrawingEditor) 	b	B1	0/5	(5874,10,F)(5902,46,F)(5957,22,F)(5988,47,F)(6044,22,F)	2-3-4-5-6-
org.jhotdraw.samples.svg.SVGApplicationModel	public List<javax.swing.JToolBar> createToolBars(org.jhotdraw.app.Application, org.jhotdraw.app.Project) 	editor	B1	0/5	(1945,31,F)(1994,21,F)(2028,9,F)(2053,27,F)(2110,23,F)	2-3-4-5-6-
org.jhotdraw.samples.svg.SVGProject	private void initComponents() 	scrollPane	B1	0/5	(7597,43,F)(7650,50,F)(7763,101,F)(7874,97,F)(7981,33,F)	1-2-4-5-6-
org.jhotdraw.samples.svg.SVGProject	public void init() 	scrollPane	B1	0/5	(1759,17,F)(1862,52,F)(1924,47,F)(2039,43,F)(2131,34,F)	2-4-5-7-9-
org.jhotdraw.samples.svg.SVGProject	public void init() 	view	B1	0/5	(1759,17,F)(1862,52,F)(1924,47,F)(2039,43,F)(2131,34,F)	2-4-5-7-9-
org.jhotdraw.samples.svg.SVGProject	public void setEditor(org.jhotdraw.draw.DrawingEditor) 	editor	B1	0/5	(3678,32,F)(3724,16,F)(3757,22,F)(3832,16,F)(3865,19,F)	1-2-3-5-6-
org.jhotdraw.samples.svg.SVGProject	public void setEditor(org.jhotdraw.draw.DrawingEditor) 	oldValue	B1	0/5	(3678,32,F)(3724,16,F)(3757,22,F)(3832,16,F)(3865,19,F)	1-2-3-5-6-
org.jhotdraw.samples.svg.action.CombineAction	public Collection<org.jhotdraw.draw.Figure> ungroupFigures(org.jhotdraw.draw.DrawingView, org.jhotdraw.draw.CompositeFigure) 	path	B3	0/5	(2042,29,F)(2084,25,F)(2127,36,F)(2166,32,F)(2218,57,F)(2302,12,F)	6-7-8-9-10-
org.jhotdraw.samples.svg.action.SplitAction	public Collection<org.jhotdraw.draw.Figure> ungroupFigures(org.jhotdraw.draw.DrawingView, org.jhotdraw.draw.CompositeFigure) 	path	B3	0/5	(1870,29,F)(1912,25,F)(1955,36,F)(1994,32,F)(2046,57,F)(2130,12,F)	6-7-8-9-10-
org.jhotdraw.samples.svg.figures.SVGPath	protected void validatePath() 	path	B2	0/5	(2567,25,F)(2605,178,F)(2801,12,F)(2816,13,F)(2849,38,F)(2904,38,F)	2-3-4-5-6-
org.jhotdraw.util.ResourceBundleUtil	public javax.swing.ImageIcon getImageIcon(java.lang.String, Class#RAW) 	rsrcName	B4	0/5	(3378,16,F)(3437,43,F)(3505,24,F)(3557,24,F)(3728,29,F)	6-8-9-10-11-
org.jhotdraw.xml.DefaultDOMFactory	public void addEnum(java.lang.String, Enum#RAW) 	enums	B1	0/5	(2219,16,F)(2248,33,F)(2297,34,F)(2361,28,F)(2402,33,F)	2-3-4-5-6-
org.jhotdraw.draw.BezierControlPointHandle	private void fireAreaInvalidated(org.jhotdraw.geom.BezierPath.Node) 	vr	B1	0/5	(4327,69,F)(4411,7,F)(4420,5,F)(4427,3,F)(4447,23,F)(4491,38,F)(4539,42,F)	1-2-3-4-5-
org.jhotdraw.draw.BezierControlPointHandle	private void fireAreaInvalidated(org.jhotdraw.geom.BezierPath.Node) 	vr	B2	0/4	(4411,7,F)(4420,5,F)(4427,3,F)(4447,23,F)(4491,38,F)(4539,42,F)	2-3-4-5-
org.jhotdraw.draw.BezierNodeHandle	private void fireAreaInvalidated(org.jhotdraw.geom.BezierPath.Node) 	vr	B1	0/5	(3450,69,F)(3533,7,F)(3542,5,F)(3549,3,F)(3568,23,F)(3610,38,F)(3657,42,F)	1-2-3-4-5-
org.jhotdraw.draw.BezierNodeHandle	private void fireAreaInvalidated(org.jhotdraw.geom.BezierPath.Node) 	vr	B2	0/4	(3533,7,F)(3542,5,F)(3549,3,F)(3568,23,F)(3610,38,F)(3657,42,F)	2-3-4-5-
org.jhotdraw.samples.net.NetApplicationModel	public List<javax.swing.JMenu> createMenus(org.jhotdraw.app.Application, org.jhotdraw.app.Project) 	m2	B2	0/5	(6174,9,F)(6186,12,F)(6214,31,F)(6254,44,F)(6307,56,F)(6372,13,F)	15-16-17-18-19-
org.jhotdraw.samples.net.NetApplicationModel	public List<javax.swing.JMenu> createMenus(org.jhotdraw.app.Application, org.jhotdraw.app.Project) 	m2	B3	0/4	(6214,31,F)(6254,44,F)(6307,56,F)(6372,13,F)	16-17-18-19-
org.jhotdraw.samples.pert.PertApplicationModel	public List<javax.swing.JMenu> createMenus(org.jhotdraw.app.Application, org.jhotdraw.app.Project) 	m2	B2	0/5	(6352,9,F)(6364,12,F)(6392,31,F)(6432,44,F)(6485,56,F)(6550,13,F)	15-16-17-18-19-
org.jhotdraw.samples.pert.PertApplicationModel	public List<javax.swing.JMenu> createMenus(org.jhotdraw.app.Application, org.jhotdraw.app.Project) 	m2	B3	0/4	(6392,31,F)(6432,44,F)(6485,56,F)(6550,13,F)	16-17-18-19-
org.jhotdraw.draw.AbstractCompositeFigure	public java.awt.geom.Rectangle2D.Double getBounds() 	child	B2	0/5	(14212,12,F)(14227,24,F)(14275,17,F)(14320,14,F)(14362,27,F)(14443,30,F)	2-3-4-5-6-
org.jhotdraw.draw.AbstractCompositeFigure	public java.awt.geom.Rectangle2D.Double getBounds() 	child	B3	0/4	(14275,17,F)(14320,14,F)(14362,27,F)(14443,30,F)	3-4-5-6-
org.jhotdraw.draw.AbstractCompositeFigure	public java.awt.geom.Rectangle2D.Double getBounds() 	child	B4	0/3	(14320,14,F)(14362,27,F)(14443,30,F)	4-5-6-
org.jhotdraw.app.action.LoadRecentAction	public void doIt(org.jhotdraw.app.Project) 	multipleOpenId	B2	0/5	(1549,16,F)(1568,14,F)(1602,124,F)(1746,76,F)(1855,42,F)(1940,392,F)	4-5-6-7-8-
org.jhotdraw.app.action.LoadRecentAction	public void doIt(org.jhotdraw.app.Project) 	multipleOpenId	B3	0/2	(1602,124,F)(1746,76,F)	5-6-
org.jhotdraw.app.action.LoadRecentAction	public void doIt(org.jhotdraw.app.Project) 	project	B2	0/5	(1549,16,F)(1568,14,F)(1602,124,F)(1746,76,F)(1855,42,F)(1940,392,F)	4-5-6-7-8-
org.jhotdraw.app.action.LoadRecentAction	public void doIt(org.jhotdraw.app.Project) 	project	B5	0/2	(1855,42,F)(1940,392,F)	7-8-
org.jhotdraw.app.action.OpenAction	protected void openFile(javax.swing.JFileChooser, org.jhotdraw.app.Project) 	multipleOpenId	B2	0/5	(3226,16,F)(3245,14,F)(3279,124,F)(3423,76,F)(3532,42,F)(3609,392,F)	5-6-7-8-9-
org.jhotdraw.app.action.OpenAction	protected void openFile(javax.swing.JFileChooser, org.jhotdraw.app.Project) 	multipleOpenId	B3	0/2	(3279,124,F)(3423,76,F)	6-7-
org.jhotdraw.app.action.OpenAction	protected void openFile(javax.swing.JFileChooser, org.jhotdraw.app.Project) 	project	B2	0/5	(3226,16,F)(3245,14,F)(3279,124,F)(3423,76,F)(3532,42,F)(3609,392,F)	5-6-7-8-9-
org.jhotdraw.app.action.OpenAction	protected void openFile(javax.swing.JFileChooser, org.jhotdraw.app.Project) 	project	B5	0/2	(3532,42,F)(3609,392,F)	8-9-
org.jhotdraw.app.action.OpenRecentAction	protected void openFile(org.jhotdraw.app.Project) 	multipleOpenId	B2	0/5	(2331,16,F)(2350,14,F)(2384,124,F)(2528,76,F)(2637,42,F)(2722,392,F)	4-5-6-7-8-
org.jhotdraw.app.action.OpenRecentAction	protected void openFile(org.jhotdraw.app.Project) 	multipleOpenId	B3	0/2	(2384,124,F)(2528,76,F)	5-6-
org.jhotdraw.app.action.OpenRecentAction	protected void openFile(org.jhotdraw.app.Project) 	project	B2	0/5	(2331,16,F)(2350,14,F)(2384,124,F)(2528,76,F)(2637,42,F)(2722,392,F)	4-5-6-7-8-
org.jhotdraw.app.action.OpenRecentAction	protected void openFile(org.jhotdraw.app.Project) 	project	B5	0/2	(2637,42,F)(2722,392,F)	7-8-
org.jhotdraw.draw.TriangleFigure	protected void drawFill(java.awt.Graphics2D) 	triangle	B1	0/5	(2838,33,F)(2880,61,F)(2954,10,F)(2980,195,F)(3188,43,F)	2-3-4-5-6-
org.jhotdraw.draw.TriangleFigure	protected void drawFill(java.awt.Graphics2D) 	triangle	B2	0/2	(2980,195,F)(3188,43,F)	5-6-
org.jhotdraw.draw.TriangleFigure	protected void drawStroke(java.awt.Graphics2D) 	triangle	B1	0/5	(3342,33,F)(3393,61,F)(3467,10,F)(3493,195,F)(3701,43,F)	1-2-3-4-5-
org.jhotdraw.draw.TriangleFigure	protected void drawStroke(java.awt.Graphics2D) 	triangle	B2	0/2	(3493,195,F)(3701,43,F)	4-5-
org.jhotdraw.draw.TriangleFigure	public boolean contains(java.awt.geom.Point2D.Double) 	triangle	B1	0/5	(6714,33,F)(6765,60,F)(6838,10,F)(6864,195,F)(7072,42,F)	1-2-3-4-5-
org.jhotdraw.draw.TriangleFigure	public boolean contains(java.awt.geom.Point2D.Double) 	triangle	B2	0/2	(6864,195,F)(7072,42,F)	4-5-
org.jhotdraw.draw.TriangleFigure	public java.awt.geom.Point2D.Double chop(java.awt.geom.Point2D.Double) 	triangle	B1	0/5	(8700,33,F)(8751,60,F)(8824,10,F)(8850,195,F)(9058,42,F)	1-2-3-4-5-
org.jhotdraw.draw.TriangleFigure	public java.awt.geom.Point2D.Double chop(java.awt.geom.Point2D.Double) 	triangle	B2	0/2	(8850,195,F)(9058,42,F)	4-5-
org.jhotdraw.draw.action.GroupAction	public void groupFigures(org.jhotdraw.draw.DrawingView, org.jhotdraw.draw.CompositeFigure, Collection<org.jhotdraw.draw.Figure>) 	group	B1	0/5	(3230,60,F)(3350,22,F)(3452,8,F)(3463,6,F)(3485,18,F)(3547,27,F)	1-3-6-7-9-
org.jhotdraw.draw.action.GroupAction	public void groupFigures(org.jhotdraw.draw.DrawingView, org.jhotdraw.draw.CompositeFigure, Collection<org.jhotdraw.draw.Figure>) 	group	B2	0/2	(3452,8,F)(3463,6,F)(3485,18,F)	6-7-
org.jhotdraw.draw.action.UngroupAction	public void groupFigures(org.jhotdraw.draw.DrawingView, org.jhotdraw.draw.CompositeFigure, Collection<org.jhotdraw.draw.Figure>) 	group	B1	0/5	(3261,60,F)(3381,22,F)(3483,8,F)(3494,6,F)(3516,18,F)(3578,27,F)	1-3-6-7-9-
org.jhotdraw.draw.action.UngroupAction	public void groupFigures(org.jhotdraw.draw.DrawingView, org.jhotdraw.draw.CompositeFigure, Collection<org.jhotdraw.draw.Figure>) 	group	B2	0/2	(3483,8,F)(3494,6,F)(3516,18,F)	6-7-
org.jhotdraw.samples.draw.DrawProject	public void setEditor(org.jhotdraw.draw.DrawingEditor) 	newValue	B1	0/5	(3773,32,F)(3819,16,F)(3852,22,F)(3927,16,F)(3960,19,F)	1-2-3-5-6-
org.jhotdraw.samples.draw.DrawProject	public void setEditor(org.jhotdraw.draw.DrawingEditor) 	newValue	B3	0/2	(3927,16,F)(3960,19,F)	5-6-
